experiment,run,key,value
egoper_probe_coffee,capable-mare-312,C,1.0
egoper_probe_coffee,capable-mare-312,dim,1024
egoper_probe_coffee,capable-mare-312,n_videos,68
egoper_probe_coffee,capable-mare-312,n_windows,14744
egoper_probe_coffee,capable-mare-312,probe,logreg_balanced
egoper_probe_coffee,capable-mare-312,seed,0
egoper_probe_coffee,capable-mare-312,task,coffee
egoper_probe_coffee,capable-mare-312,test_frac,0.3
egoper_probe_coffee,secretive-robin-939,C,0.001
egoper_probe_coffee,secretive-robin-939,dim,24576
egoper_probe_coffee,secretive-robin-939,knn_k,10
egoper_probe_coffee,secretive-robin-939,n_videos,68
egoper_probe_coffee,secretive-robin-939,n_windows,14744
egoper_probe_coffee,secretive-robin-939,oneclass,knn
egoper_probe_coffee,secretive-robin-939,probe,logreg_balanced
egoper_probe_coffee,secretive-robin-939,seed,0
egoper_probe_coffee,secretive-robin-939,task,coffee
egoper_probe_coffee,secretive-robin-939,test_frac,0.3
egoper_probe_coffee,secretive-robin-939,view,feats_sf
exprt_action_probe,augmented_k128,augment,mirror+temporal+crop
exprt_action_probe,augmented_k128,augment,mirror+temporal+crop
exprt_action_probe,augmented_k128,class_counts,"{'put': 8, 'pour': 7, 'mix': 3, 'take': 2, 'open': 2, 'close': 2}"
exprt_action_probe,augmented_k128,class_counts,"{'put': 8, 'pour': 7, 'take': 1, 'open': 1, 'close': 1, 'mix': 1}"
exprt_action_probe,augmented_k128,classes,"['close', 'mix', 'open', 'pour', 'put', 'take']"
exprt_action_probe,augmented_k128,classes,"['close', 'mix', 'open', 'pour', 'put', 'take']"
exprt_action_probe,augmented_k128,eval,video-LOO
exprt_action_probe,augmented_k128,eval,video-LOO
exprt_action_probe,augmented_k128,feature,vjepa_encoder_meanpool_1024
exprt_action_probe,augmented_k128,feature,vjepa_encoder_meanpool_1024
exprt_action_probe,augmented_k128,k_aug,128
exprt_action_probe,augmented_k128,k_aug,128
exprt_action_probe,augmented_k128,n_segments,24
exprt_action_probe,augmented_k128,n_segments,19
exprt_action_probe,augmented_k128,perm_reps,50
exprt_action_probe,augmented_k128,perm_reps,200
exprt_action_probe,augmented_k4,augment,mirror+temporal+crop
exprt_action_probe,augmented_k4,class_counts,"{'put': 8, 'pour': 7, 'take': 1, 'open': 1, 'close': 1, 'mix': 1}"
exprt_action_probe,augmented_k4,classes,"['close', 'mix', 'open', 'pour', 'put', 'take']"
exprt_action_probe,augmented_k4,eval,video-LOO
exprt_action_probe,augmented_k4,feature,vjepa_encoder_meanpool_1024
exprt_action_probe,augmented_k4,k_aug,4
exprt_action_probe,augmented_k4,n_segments,19
exprt_action_probe,augmented_k4,perm_reps,5
exprt_action_probe,vjepa_meanpool_logreg_pilot,class_counts,"{'put': 8, 'pour': 7, 'take': 1, 'open': 1, 'close': 1, 'mix': 1}"
exprt_action_probe,vjepa_meanpool_logreg_pilot,class_counts,"{'put': 8, 'pour': 7, 'take': 1, 'open': 1, 'close': 1, 'mix': 1}"
exprt_action_probe,vjepa_meanpool_logreg_pilot,classes,"['close', 'mix', 'open', 'pour', 'put', 'take']"
exprt_action_probe,vjepa_meanpool_logreg_pilot,classes,"['close', 'mix', 'open', 'pour', 'put', 'take']"
exprt_action_probe,vjepa_meanpool_logreg_pilot,eval,LOO
exprt_action_probe,vjepa_meanpool_logreg_pilot,feature,vjepa_encoder_meanpool_1024
exprt_action_probe,vjepa_meanpool_logreg_pilot,feature,vjepa_encoder_meanpool_1024
exprt_action_probe,vjepa_meanpool_logreg_pilot,n_classes,6
exprt_action_probe,vjepa_meanpool_logreg_pilot,n_classes,6
exprt_action_probe,vjepa_meanpool_logreg_pilot,n_segments,19
exprt_action_probe,vjepa_meanpool_logreg_pilot,n_segments,19
exprt_action_probe,vjepa_meanpool_logreg_pilot,n_videos,4
exprt_action_probe,vjepa_meanpool_logreg_pilot,probe,logreg_balanced
exprt_action_probe,vjepa_meanpool_logreg_pilot,probe,logreg_balanced
exprt_anomaly,binary_fold0_seed0,batch_size,8
exprt_anomaly,binary_fold0_seed0,batch_size,16
exprt_anomaly,binary_fold0_seed0,epochs,2
exprt_anomaly,binary_fold0_seed0,epochs,30
exprt_anomaly,binary_fold0_seed0,fold,0
exprt_anomaly,binary_fold0_seed0,fold,0
exprt_anomaly,binary_fold0_seed0,lr,0.001
exprt_anomaly,binary_fold0_seed0,lr,0.001
exprt_anomaly,binary_fold0_seed0,n_clips,824
exprt_anomaly,binary_fold0_seed0,n_clips,2500
exprt_anomaly,binary_fold0_seed0,n_test_clips,473
exprt_anomaly,binary_fold0_seed0,n_test_clips,431
exprt_anomaly,binary_fold0_seed0,n_test_videos,5
exprt_anomaly,binary_fold0_seed0,n_test_videos,7
exprt_anomaly,binary_fold0_seed0,n_train_clips,351
exprt_anomaly,binary_fold0_seed0,n_train_clips,2069
exprt_anomaly,binary_fold0_seed0,n_videos,10
exprt_anomaly,binary_fold0_seed0,n_videos,40
exprt_anomaly,binary_fold0_seed0,pooler_lr,0.0001
exprt_anomaly,binary_fold0_seed0,pooler_lr,0.0001
exprt_anomaly,binary_fold0_seed0,seed,0
exprt_anomaly,binary_fold0_seed0,seed,0
exprt_anomaly,binary_fold0_seed0,target,binary
exprt_anomaly,binary_fold0_seed0,target,binary
exprt_anomaly,binary_fold0_seed0,train_pooler,False
exprt_anomaly,binary_fold0_seed0,train_pooler,False
exprt_anomaly,binary_fold0_seed0,warmstart,True
exprt_anomaly,binary_fold0_seed0,warmstart,True
exprt_anomaly,binary_fold1_seed0,batch_size,16
exprt_anomaly,binary_fold1_seed0,batch_size,8
exprt_anomaly,binary_fold1_seed0,epochs,30
exprt_anomaly,binary_fold1_seed0,epochs,2
exprt_anomaly,binary_fold1_seed0,fold,1
exprt_anomaly,binary_fold1_seed0,fold,1
exprt_anomaly,binary_fold1_seed0,lr,0.001
exprt_anomaly,binary_fold1_seed0,lr,0.001
exprt_anomaly,binary_fold1_seed0,n_clips,2500
exprt_anomaly,binary_fold1_seed0,n_clips,824
exprt_anomaly,binary_fold1_seed0,n_test_clips,448
exprt_anomaly,binary_fold1_seed0,n_test_clips,351
exprt_anomaly,binary_fold1_seed0,n_test_videos,8
exprt_anomaly,binary_fold1_seed0,n_test_videos,5
exprt_anomaly,binary_fold1_seed0,n_train_clips,2052
exprt_anomaly,binary_fold1_seed0,n_train_clips,473
exprt_anomaly,binary_fold1_seed0,n_videos,40
exprt_anomaly,binary_fold1_seed0,n_videos,10
exprt_anomaly,binary_fold1_seed0,pooler_lr,0.0001
exprt_anomaly,binary_fold1_seed0,pooler_lr,0.0001
exprt_anomaly,binary_fold1_seed0,seed,0
exprt_anomaly,binary_fold1_seed0,seed,0
exprt_anomaly,binary_fold1_seed0,target,binary
exprt_anomaly,binary_fold1_seed0,target,binary
exprt_anomaly,binary_fold1_seed0,train_pooler,False
exprt_anomaly,binary_fold1_seed0,train_pooler,False
exprt_anomaly,binary_fold1_seed0,warmstart,True
exprt_anomaly,binary_fold1_seed0,warmstart,True
exprt_anomaly,binary_pooled_oof,epochs,200
exprt_anomaly,binary_pooled_oof,features_dir,pooled
exprt_anomaly,binary_pooled_oof,lr,0.01
exprt_anomaly,binary_pooled_oof,n_clips,2500
exprt_anomaly,binary_pooled_oof,n_splits,5
exprt_anomaly,binary_pooled_oof,n_videos,40
exprt_anomaly,binary_pooled_oof,seeds,5
exprt_anomaly,binary_pooled_oof,target,binary
exprt_anomaly,binary_pooled_oof,warmstart,True
exprt_anomaly,binary_pooled_oof,weight_decay,0.001
exprt_anomaly,binary_seed0_fold0,fold,0
exprt_anomaly,binary_seed0_fold0,n_test,431
exprt_anomaly,binary_seed0_fold0,n_train,2069
exprt_anomaly,binary_seed0_fold0,seed,0
exprt_anomaly,binary_seed0_fold0,target,binary
exprt_anomaly,binary_seed0_fold0,test_videos,7
exprt_anomaly,binary_seed0_fold1,fold,1
exprt_anomaly,binary_seed0_fold1,n_test,448
exprt_anomaly,binary_seed0_fold1,n_train,2052
exprt_anomaly,binary_seed0_fold1,seed,0
exprt_anomaly,binary_seed0_fold1,target,binary
exprt_anomaly,binary_seed0_fold1,test_videos,8
exprt_anomaly,binary_seed0_fold2,fold,2
exprt_anomaly,binary_seed0_fold2,n_test,402
exprt_anomaly,binary_seed0_fold2,n_train,2098
exprt_anomaly,binary_seed0_fold2,seed,0
exprt_anomaly,binary_seed0_fold2,target,binary
exprt_anomaly,binary_seed0_fold2,test_videos,7
exprt_anomaly,binary_seed0_fold3,fold,3
exprt_anomaly,binary_seed0_fold3,n_test,527
exprt_anomaly,binary_seed0_fold3,n_train,1973
exprt_anomaly,binary_seed0_fold3,seed,0
exprt_anomaly,binary_seed0_fold3,target,binary
exprt_anomaly,binary_seed0_fold3,test_videos,9
exprt_anomaly,binary_seed0_fold4,fold,4
exprt_anomaly,binary_seed0_fold4,n_test,692
exprt_anomaly,binary_seed0_fold4,n_train,1808
exprt_anomaly,binary_seed0_fold4,seed,0
exprt_anomaly,binary_seed0_fold4,target,binary
exprt_anomaly,binary_seed0_fold4,test_videos,9
exprt_anomaly,binary_seed1_fold0,fold,0
exprt_anomaly,binary_seed1_fold0,n_test,434
exprt_anomaly,binary_seed1_fold0,n_train,2066
exprt_anomaly,binary_seed1_fold0,seed,1
exprt_anomaly,binary_seed1_fold0,target,binary
exprt_anomaly,binary_seed1_fold0,test_videos,7
exprt_anomaly,binary_seed1_fold1,fold,1
exprt_anomaly,binary_seed1_fold1,n_test,540
exprt_anomaly,binary_seed1_fold1,n_train,1960
exprt_anomaly,binary_seed1_fold1,seed,1
exprt_anomaly,binary_seed1_fold1,target,binary
exprt_anomaly,binary_seed1_fold1,test_videos,8
exprt_anomaly,binary_seed1_fold2,fold,2
exprt_anomaly,binary_seed1_fold2,n_test,436
exprt_anomaly,binary_seed1_fold2,n_train,2064
exprt_anomaly,binary_seed1_fold2,seed,1
exprt_anomaly,binary_seed1_fold2,target,binary
exprt_anomaly,binary_seed1_fold2,test_videos,7
exprt_anomaly,binary_seed1_fold3,fold,3
exprt_anomaly,binary_seed1_fold3,n_test,604
exprt_anomaly,binary_seed1_fold3,n_train,1896
exprt_anomaly,binary_seed1_fold3,seed,1
exprt_anomaly,binary_seed1_fold3,target,binary
exprt_anomaly,binary_seed1_fold3,test_videos,9
exprt_anomaly,binary_seed1_fold4,fold,4
exprt_anomaly,binary_seed1_fold4,n_test,486
exprt_anomaly,binary_seed1_fold4,n_train,2014
exprt_anomaly,binary_seed1_fold4,seed,1
exprt_anomaly,binary_seed1_fold4,target,binary
exprt_anomaly,binary_seed1_fold4,test_videos,9
exprt_anomaly,binary_seed2_fold0,fold,0
exprt_anomaly,binary_seed2_fold0,n_test,480
exprt_anomaly,binary_seed2_fold0,n_train,2020
exprt_anomaly,binary_seed2_fold0,seed,2
exprt_anomaly,binary_seed2_fold0,target,binary
exprt_anomaly,binary_seed2_fold0,test_videos,7
exprt_anomaly,binary_seed2_fold1,fold,1
exprt_anomaly,binary_seed2_fold1,n_test,463
exprt_anomaly,binary_seed2_fold1,n_train,2037
exprt_anomaly,binary_seed2_fold1,seed,2
exprt_anomaly,binary_seed2_fold1,target,binary
exprt_anomaly,binary_seed2_fold1,test_videos,8
exprt_anomaly,binary_seed2_fold2,fold,2
exprt_anomaly,binary_seed2_fold2,n_test,501
exprt_anomaly,binary_seed2_fold2,n_train,1999
exprt_anomaly,binary_seed2_fold2,seed,2
exprt_anomaly,binary_seed2_fold2,target,binary
exprt_anomaly,binary_seed2_fold2,test_videos,7
exprt_anomaly,binary_seed2_fold3,fold,3
exprt_anomaly,binary_seed2_fold3,n_test,527
exprt_anomaly,binary_seed2_fold3,n_train,1973
exprt_anomaly,binary_seed2_fold3,seed,2
exprt_anomaly,binary_seed2_fold3,target,binary
exprt_anomaly,binary_seed2_fold3,test_videos,9
exprt_anomaly,binary_seed2_fold4,fold,4
exprt_anomaly,binary_seed2_fold4,n_test,529
exprt_anomaly,binary_seed2_fold4,n_train,1971
exprt_anomaly,binary_seed2_fold4,seed,2
exprt_anomaly,binary_seed2_fold4,target,binary
exprt_anomaly,binary_seed2_fold4,test_videos,9
exprt_anomaly,binary_seed3_fold0,fold,0
exprt_anomaly,binary_seed3_fold0,n_test,420
exprt_anomaly,binary_seed3_fold0,n_train,2080
exprt_anomaly,binary_seed3_fold0,seed,3
exprt_anomaly,binary_seed3_fold0,target,binary
exprt_anomaly,binary_seed3_fold0,test_videos,7
exprt_anomaly,binary_seed3_fold1,fold,1
exprt_anomaly,binary_seed3_fold1,n_test,491
exprt_anomaly,binary_seed3_fold1,n_train,2009
exprt_anomaly,binary_seed3_fold1,seed,3
exprt_anomaly,binary_seed3_fold1,target,binary
exprt_anomaly,binary_seed3_fold1,test_videos,8
exprt_anomaly,binary_seed3_fold2,fold,2
exprt_anomaly,binary_seed3_fold2,n_test,558
exprt_anomaly,binary_seed3_fold2,n_train,1942
exprt_anomaly,binary_seed3_fold2,seed,3
exprt_anomaly,binary_seed3_fold2,target,binary
exprt_anomaly,binary_seed3_fold2,test_videos,7
exprt_anomaly,binary_seed3_fold3,fold,3
exprt_anomaly,binary_seed3_fold3,n_test,524
exprt_anomaly,binary_seed3_fold3,n_train,1976
exprt_anomaly,binary_seed3_fold3,seed,3
exprt_anomaly,binary_seed3_fold3,target,binary
exprt_anomaly,binary_seed3_fold3,test_videos,9
exprt_anomaly,binary_seed3_fold4,fold,4
exprt_anomaly,binary_seed3_fold4,n_test,507
exprt_anomaly,binary_seed3_fold4,n_train,1993
exprt_anomaly,binary_seed3_fold4,seed,3
exprt_anomaly,binary_seed3_fold4,target,binary
exprt_anomaly,binary_seed3_fold4,test_videos,9
exprt_anomaly,binary_seed4_fold0,fold,0
exprt_anomaly,binary_seed4_fold0,n_test,469
exprt_anomaly,binary_seed4_fold0,n_train,2031
exprt_anomaly,binary_seed4_fold0,seed,4
exprt_anomaly,binary_seed4_fold0,target,binary
exprt_anomaly,binary_seed4_fold0,test_videos,7
exprt_anomaly,binary_seed4_fold1,fold,1
exprt_anomaly,binary_seed4_fold1,n_test,469
exprt_anomaly,binary_seed4_fold1,n_train,2031
exprt_anomaly,binary_seed4_fold1,seed,4
exprt_anomaly,binary_seed4_fold1,target,binary
exprt_anomaly,binary_seed4_fold1,test_videos,8
exprt_anomaly,binary_seed4_fold2,fold,2
exprt_anomaly,binary_seed4_fold2,n_test,543
exprt_anomaly,binary_seed4_fold2,n_train,1957
exprt_anomaly,binary_seed4_fold2,seed,4
exprt_anomaly,binary_seed4_fold2,target,binary
exprt_anomaly,binary_seed4_fold2,test_videos,7
exprt_anomaly,binary_seed4_fold3,fold,3
exprt_anomaly,binary_seed4_fold3,n_test,503
exprt_anomaly,binary_seed4_fold3,n_train,1997
exprt_anomaly,binary_seed4_fold3,seed,4
exprt_anomaly,binary_seed4_fold3,target,binary
exprt_anomaly,binary_seed4_fold3,test_videos,9
exprt_anomaly,binary_seed4_fold4,fold,4
exprt_anomaly,binary_seed4_fold4,n_test,516
exprt_anomaly,binary_seed4_fold4,n_train,1984
exprt_anomaly,binary_seed4_fold4,seed,4
exprt_anomaly,binary_seed4_fold4,target,binary
exprt_anomaly,binary_seed4_fold4,test_videos,9
exprt_anomaly,binary_summary_seed0,n_splits,2
exprt_anomaly,binary_summary_seed0,seed,0
exprt_anomaly,binary_summary_seed0,target,binary
exprt_anomaly,binary_summary_seed0,train_pooler,False
exprt_anomaly,binary_summary_seed0,warmstart,True
exprt_anomaly,clip_binary_pooled,epochs,200
exprt_anomaly,clip_binary_pooled,epochs,150
exprt_anomaly,clip_binary_pooled,features_dir,pooled
exprt_anomaly,clip_binary_pooled,features_dir,pooled
exprt_anomaly,clip_binary_pooled,level,clip
exprt_anomaly,clip_binary_pooled,level,clip
exprt_anomaly,clip_binary_pooled,lr,0.01
exprt_anomaly,clip_binary_pooled,lr,0.005
exprt_anomaly,clip_binary_pooled,n_clips,2500
exprt_anomaly,clip_binary_pooled,n_clips,2500
exprt_anomaly,clip_binary_pooled,n_splits,5
exprt_anomaly,clip_binary_pooled,n_splits,5
exprt_anomaly,clip_binary_pooled,n_videos,40
exprt_anomaly,clip_binary_pooled,n_videos,40
exprt_anomaly,clip_binary_pooled,seeds,5
exprt_anomaly,clip_binary_pooled,seeds,5
exprt_anomaly,clip_binary_pooled,target,binary
exprt_anomaly,clip_binary_pooled,target,binary
exprt_anomaly,clip_binary_pooled,warmstart,True
exprt_anomaly,clip_binary_pooled,warmstart,True
exprt_anomaly,clip_binary_pooled,weight_decay,0.001
exprt_anomaly,clip_binary_pooled,weight_decay,0.01
exprt_anomaly,clip_binary_pooled_mean,epochs,150
exprt_anomaly,clip_binary_pooled_mean,features_dir,pooled_mean
exprt_anomaly,clip_binary_pooled_mean,level,clip
exprt_anomaly,clip_binary_pooled_mean,lr,0.005
exprt_anomaly,clip_binary_pooled_mean,n_clips,2500
exprt_anomaly,clip_binary_pooled_mean,n_splits,5
exprt_anomaly,clip_binary_pooled_mean,n_videos,40
exprt_anomaly,clip_binary_pooled_mean,seeds,5
exprt_anomaly,clip_binary_pooled_mean,target,binary
exprt_anomaly,clip_binary_pooled_mean,warmstart,False
exprt_anomaly,clip_binary_pooled_mean,weight_decay,0.01
exprt_anomaly,clip_binary_pooled_rand,epochs,150
exprt_anomaly,clip_binary_pooled_rand,features_dir,pooled_rand
exprt_anomaly,clip_binary_pooled_rand,level,clip
exprt_anomaly,clip_binary_pooled_rand,lr,0.005
exprt_anomaly,clip_binary_pooled_rand,n_clips,2500
exprt_anomaly,clip_binary_pooled_rand,n_splits,5
exprt_anomaly,clip_binary_pooled_rand,n_videos,40
exprt_anomaly,clip_binary_pooled_rand,seeds,5
exprt_anomaly,clip_binary_pooled_rand,target,binary
exprt_anomaly,clip_binary_pooled_rand,warmstart,False
exprt_anomaly,clip_binary_pooled_rand,weight_decay,0.01
exprt_anomaly,clip_multiclass_pooled,epochs,150
exprt_anomaly,clip_multiclass_pooled,epochs,200
exprt_anomaly,clip_multiclass_pooled,features_dir,pooled
exprt_anomaly,clip_multiclass_pooled,features_dir,pooled
exprt_anomaly,clip_multiclass_pooled,level,clip
exprt_anomaly,clip_multiclass_pooled,level,clip
exprt_anomaly,clip_multiclass_pooled,lr,0.005
exprt_anomaly,clip_multiclass_pooled,lr,0.01
exprt_anomaly,clip_multiclass_pooled,n_clips,2500
exprt_anomaly,clip_multiclass_pooled,n_clips,2500
exprt_anomaly,clip_multiclass_pooled,n_splits,5
exprt_anomaly,clip_multiclass_pooled,n_splits,5
exprt_anomaly,clip_multiclass_pooled,n_videos,40
exprt_anomaly,clip_multiclass_pooled,n_videos,40
exprt_anomaly,clip_multiclass_pooled,seeds,5
exprt_anomaly,clip_multiclass_pooled,seeds,5
exprt_anomaly,clip_multiclass_pooled,target,multiclass
exprt_anomaly,clip_multiclass_pooled,target,multiclass
exprt_anomaly,clip_multiclass_pooled,warmstart,True
exprt_anomaly,clip_multiclass_pooled,warmstart,True
exprt_anomaly,clip_multiclass_pooled,weight_decay,0.01
exprt_anomaly,clip_multiclass_pooled,weight_decay,0.001
exprt_anomaly,clip_multiclass_pooled_mean,epochs,150
exprt_anomaly,clip_multiclass_pooled_mean,features_dir,pooled_mean
exprt_anomaly,clip_multiclass_pooled_mean,level,clip
exprt_anomaly,clip_multiclass_pooled_mean,lr,0.005
exprt_anomaly,clip_multiclass_pooled_mean,n_clips,2500
exprt_anomaly,clip_multiclass_pooled_mean,n_splits,5
exprt_anomaly,clip_multiclass_pooled_mean,n_videos,40
exprt_anomaly,clip_multiclass_pooled_mean,seeds,5
exprt_anomaly,clip_multiclass_pooled_mean,target,multiclass
exprt_anomaly,clip_multiclass_pooled_mean,warmstart,False
exprt_anomaly,clip_multiclass_pooled_mean,weight_decay,0.01
exprt_anomaly,clip_multiclass_pooled_rand,epochs,150
exprt_anomaly,clip_multiclass_pooled_rand,features_dir,pooled_rand
exprt_anomaly,clip_multiclass_pooled_rand,level,clip
exprt_anomaly,clip_multiclass_pooled_rand,lr,0.005
exprt_anomaly,clip_multiclass_pooled_rand,n_clips,2500
exprt_anomaly,clip_multiclass_pooled_rand,n_splits,5
exprt_anomaly,clip_multiclass_pooled_rand,n_videos,40
exprt_anomaly,clip_multiclass_pooled_rand,seeds,5
exprt_anomaly,clip_multiclass_pooled_rand,target,multiclass
exprt_anomaly,clip_multiclass_pooled_rand,warmstart,False
exprt_anomaly,clip_multiclass_pooled_rand,weight_decay,0.01
exprt_anomaly,multiclass_pooled_oof,epochs,300
exprt_anomaly,multiclass_pooled_oof,features_dir,pooled
exprt_anomaly,multiclass_pooled_oof,lr,0.01
exprt_anomaly,multiclass_pooled_oof,n_clips,2500
exprt_anomaly,multiclass_pooled_oof,n_splits,5
exprt_anomaly,multiclass_pooled_oof,n_videos,40
exprt_anomaly,multiclass_pooled_oof,seeds,5
exprt_anomaly,multiclass_pooled_oof,target,multiclass
exprt_anomaly,multiclass_pooled_oof,warmstart,True
exprt_anomaly,multiclass_pooled_oof,weight_decay,0.001
exprt_anomaly,multiclass_seed0_fold0,fold,0
exprt_anomaly,multiclass_seed0_fold0,n_test,597
exprt_anomaly,multiclass_seed0_fold0,n_train,1903
exprt_anomaly,multiclass_seed0_fold0,seed,0
exprt_anomaly,multiclass_seed0_fold0,target,multiclass
exprt_anomaly,multiclass_seed0_fold0,test_videos,8
exprt_anomaly,multiclass_seed0_fold1,fold,1
exprt_anomaly,multiclass_seed0_fold1,n_test,437
exprt_anomaly,multiclass_seed0_fold1,n_train,2063
exprt_anomaly,multiclass_seed0_fold1,seed,0
exprt_anomaly,multiclass_seed0_fold1,target,multiclass
exprt_anomaly,multiclass_seed0_fold1,test_videos,8
exprt_anomaly,multiclass_seed0_fold2,fold,2
exprt_anomaly,multiclass_seed0_fold2,n_test,456
exprt_anomaly,multiclass_seed0_fold2,n_train,2044
exprt_anomaly,multiclass_seed0_fold2,seed,0
exprt_anomaly,multiclass_seed0_fold2,target,multiclass
exprt_anomaly,multiclass_seed0_fold2,test_videos,8
exprt_anomaly,multiclass_seed0_fold3,fold,3
exprt_anomaly,multiclass_seed0_fold3,n_test,556
exprt_anomaly,multiclass_seed0_fold3,n_train,1944
exprt_anomaly,multiclass_seed0_fold3,seed,0
exprt_anomaly,multiclass_seed0_fold3,target,multiclass
exprt_anomaly,multiclass_seed0_fold3,test_videos,8
exprt_anomaly,multiclass_seed0_fold4,fold,4
exprt_anomaly,multiclass_seed0_fold4,n_test,454
exprt_anomaly,multiclass_seed0_fold4,n_train,2046
exprt_anomaly,multiclass_seed0_fold4,seed,0
exprt_anomaly,multiclass_seed0_fold4,target,multiclass
exprt_anomaly,multiclass_seed0_fold4,test_videos,8
exprt_anomaly,multiclass_seed1_fold0,fold,0
exprt_anomaly,multiclass_seed1_fold0,n_test,443
exprt_anomaly,multiclass_seed1_fold0,n_train,2057
exprt_anomaly,multiclass_seed1_fold0,seed,1
exprt_anomaly,multiclass_seed1_fold0,target,multiclass
exprt_anomaly,multiclass_seed1_fold0,test_videos,8
exprt_anomaly,multiclass_seed1_fold1,fold,1
exprt_anomaly,multiclass_seed1_fold1,n_test,465
exprt_anomaly,multiclass_seed1_fold1,n_train,2035
exprt_anomaly,multiclass_seed1_fold1,seed,1
exprt_anomaly,multiclass_seed1_fold1,target,multiclass
exprt_anomaly,multiclass_seed1_fold1,test_videos,8
exprt_anomaly,multiclass_seed1_fold2,fold,2
exprt_anomaly,multiclass_seed1_fold2,n_test,504
exprt_anomaly,multiclass_seed1_fold2,n_train,1996
exprt_anomaly,multiclass_seed1_fold2,seed,1
exprt_anomaly,multiclass_seed1_fold2,target,multiclass
exprt_anomaly,multiclass_seed1_fold2,test_videos,8
exprt_anomaly,multiclass_seed1_fold3,fold,3
exprt_anomaly,multiclass_seed1_fold3,n_test,649
exprt_anomaly,multiclass_seed1_fold3,n_train,1851
exprt_anomaly,multiclass_seed1_fold3,seed,1
exprt_anomaly,multiclass_seed1_fold3,target,multiclass
exprt_anomaly,multiclass_seed1_fold3,test_videos,8
exprt_anomaly,multiclass_seed1_fold4,fold,4
exprt_anomaly,multiclass_seed1_fold4,n_test,439
exprt_anomaly,multiclass_seed1_fold4,n_train,2061
exprt_anomaly,multiclass_seed1_fold4,seed,1
exprt_anomaly,multiclass_seed1_fold4,target,multiclass
exprt_anomaly,multiclass_seed1_fold4,test_videos,8
exprt_anomaly,multiclass_seed2_fold0,fold,0
exprt_anomaly,multiclass_seed2_fold0,n_test,475
exprt_anomaly,multiclass_seed2_fold0,n_train,2025
exprt_anomaly,multiclass_seed2_fold0,seed,2
exprt_anomaly,multiclass_seed2_fold0,target,multiclass
exprt_anomaly,multiclass_seed2_fold0,test_videos,8
exprt_anomaly,multiclass_seed2_fold1,fold,1
exprt_anomaly,multiclass_seed2_fold1,n_test,508
exprt_anomaly,multiclass_seed2_fold1,n_train,1992
exprt_anomaly,multiclass_seed2_fold1,seed,2
exprt_anomaly,multiclass_seed2_fold1,target,multiclass
exprt_anomaly,multiclass_seed2_fold1,test_videos,8
exprt_anomaly,multiclass_seed2_fold2,fold,2
exprt_anomaly,multiclass_seed2_fold2,n_test,447
exprt_anomaly,multiclass_seed2_fold2,n_train,2053
exprt_anomaly,multiclass_seed2_fold2,seed,2
exprt_anomaly,multiclass_seed2_fold2,target,multiclass
exprt_anomaly,multiclass_seed2_fold2,test_videos,8
exprt_anomaly,multiclass_seed2_fold3,fold,3
exprt_anomaly,multiclass_seed2_fold3,n_test,490
exprt_anomaly,multiclass_seed2_fold3,n_train,2010
exprt_anomaly,multiclass_seed2_fold3,seed,2
exprt_anomaly,multiclass_seed2_fold3,target,multiclass
exprt_anomaly,multiclass_seed2_fold3,test_videos,8
exprt_anomaly,multiclass_seed2_fold4,fold,4
exprt_anomaly,multiclass_seed2_fold4,n_test,580
exprt_anomaly,multiclass_seed2_fold4,n_train,1920
exprt_anomaly,multiclass_seed2_fold4,seed,2
exprt_anomaly,multiclass_seed2_fold4,target,multiclass
exprt_anomaly,multiclass_seed2_fold4,test_videos,8
exprt_anomaly,multiclass_seed3_fold0,fold,0
exprt_anomaly,multiclass_seed3_fold0,n_test,479
exprt_anomaly,multiclass_seed3_fold0,n_train,2021
exprt_anomaly,multiclass_seed3_fold0,seed,3
exprt_anomaly,multiclass_seed3_fold0,target,multiclass
exprt_anomaly,multiclass_seed3_fold0,test_videos,8
exprt_anomaly,multiclass_seed3_fold1,fold,1
exprt_anomaly,multiclass_seed3_fold1,n_test,466
exprt_anomaly,multiclass_seed3_fold1,n_train,2034
exprt_anomaly,multiclass_seed3_fold1,seed,3
exprt_anomaly,multiclass_seed3_fold1,target,multiclass
exprt_anomaly,multiclass_seed3_fold1,test_videos,8
exprt_anomaly,multiclass_seed3_fold2,fold,2
exprt_anomaly,multiclass_seed3_fold2,n_test,490
exprt_anomaly,multiclass_seed3_fold2,n_train,2010
exprt_anomaly,multiclass_seed3_fold2,seed,3
exprt_anomaly,multiclass_seed3_fold2,target,multiclass
exprt_anomaly,multiclass_seed3_fold2,test_videos,8
exprt_anomaly,multiclass_seed3_fold3,fold,3
exprt_anomaly,multiclass_seed3_fold3,n_test,503
exprt_anomaly,multiclass_seed3_fold3,n_train,1997
exprt_anomaly,multiclass_seed3_fold3,seed,3
exprt_anomaly,multiclass_seed3_fold3,target,multiclass
exprt_anomaly,multiclass_seed3_fold3,test_videos,8
exprt_anomaly,multiclass_seed3_fold4,fold,4
exprt_anomaly,multiclass_seed3_fold4,n_test,562
exprt_anomaly,multiclass_seed3_fold4,n_train,1938
exprt_anomaly,multiclass_seed3_fold4,seed,3
exprt_anomaly,multiclass_seed3_fold4,target,multiclass
exprt_anomaly,multiclass_seed3_fold4,test_videos,8
